id,text,preprocessed_text
1463238185597779969,"Relate aq sa walang pahinga, been working for more than 3 yrs nonstop.. As in walang rest day rest day.. Nakakapanghinayang din kase yung kikitain though minsan talaga mapapagod ka.. Pero wala ka naman choice lalo kung provider ka. @SB19Official #SB19","relate aq sa walang pahinga, been working for more than 3 yrs nonstop.. as in walang rest day rest day.. nakakapanghinayang din kase yung kikitain though minsan talaga mapapagod ka.. pero wala ka naman choice lalo kung provider ka."
1463237863898640388,sumpa ke talaga ing kape nayta,sumpa ke talaga ing kape nayta.
1463240325170827267,Another episode of being scammys!!!! I hate grammys talaga panget tuloy ng gising ko 🙃,another episode of being scammys! i hate grammys talaga panget tuloy ng gising ko.
1462983656301993985,"JUST IN | Negatibo ang resulta ng drug test ni presidential aspirant Bongbong Marcos Jr. Sa isang vlog interview, sinabi ni Marcos na isinumite na rin nya ang resulta ng drug test sa PDEA, PNP at NBI. #BilangPilipino2022 | via Dale de Vera","just in negatibo ang resulta ng drug test ni aspirant bongbong marcos jr. sa isang vlog interview, sinabi ni marcos na isinumite na rin nya ang resulta ng drug test sa pdea, pnp at nbi. via dale de vera."
1462986926772789254,"ANG TANONG, BA’T HINDI SA PDEA NAGPA-DRUG TEST? BA’T NAGSUBMIT NA LANG NG RESULT?","ang tanong, bat hindi sa pdea nagpa-drug test? bat nagsubmit na lang ng result?"
1462993997492731910,Cryyy.. hehe wag na magpadrugtest si Leni. IQ Test nalang.,cryyy.. hehe wag na magpadrugtest si leni. iq test nalang.
1463078061222465543,yung inisip mong kelangan ng ng IQ test pero ikaw tong bobo dahil naniwala ka sa mga altered/edited videos sa TikTok.,yung inisip mong kelangan ng ng iq test pero ikaw tong bobo dahil naniwala ka sa mga alterededited videos sa tiktok.
1463093119071645699,Pinagsasabi mong tiktok. Haha! Epal,pinagsasabi mong tiktok. haha! epal.
1463108979274371075,dagdagan ko pa pra magkabonus ka galing intel fund.,dagdagan ko pa pra magkabonus ka galing intel fund.
1463242443264966660,#kawawa talaga pag tatanga tanga gaya ni Leni.,talaga pag tatanga tanga gaya ni leni.
1463240603173486592,"Anue bayan kac pinipikon aq nung nasa tl q kanina,labas kapa biliss rreplyan q na talaga tweet mu(clout chasing)","anue bayan kac pinipikon aq nung nasa tl ako kanina,labas kapa biliss rreplyan ako na talaga tweet mu(clout chasing)."
1463234775334801410,hirap maging christian talaga,hirap maging christian talaga.
1463238806077788171,Di talaga ako inaantok punyeta,di talaga ako inaantok punyeta.
1463234962811867136,ah talaga travel around the word?,ah talaga travel around the word?
1463238184226021379,time check 4am and i have 8am class later. ganito talaga napapala ng nagprocrastinate ng 3weeks xd,time check 4am and i have 8am class later. ganito talaga napapala ng nagprocrastinate ng 3weeks xd.
1463238120871116806,hay ang saya lang talaga,hay ang saya lang talaga.
1463242651054968835,TANGINAAAA HAHAHAHAHHAHAHAH EWAN PERO TANGINA TALAGA NATATAWA KO SAYO KEL HAHAHAHHAHA,tanginaaaa hahahahahhahahah ewan pero tangina talaga natatawa ko sayo kel hahahahhaha.
1463240985987588096,Laptrip parin talaga to e hahahahaha,laptrip parin talaga to e hahahahaha.
1463240066109640710,"ahhhh ang cutie talaga sobra, parehong masaya bday naming dalawa😩💖","ahhhh ang cutie talaga sobra, parehong masaya bday naming dalawa."
1463241328587067393,"HALA THANK U NAMAN KUNG GANON, KALA KO WALA NA TALAGA 😭 SO HAPPY INUWIAN KA NI JUNGWON 😊","hala thank ikaw naman kung ganon, kala ko wala na talaga so happy inuwian ka ni jungwon."
1463235120601579524,Cancel na talaga si ate mochi #5GSpace x.com/i/spaces/1YqKDqYLRMBGV,cancel na talaga si ate mochi.
1463239163310837760,Oras na talaga para matulog ka ate mochi HAHAHAHAAHAHHAAH #5GSpace x.com/i/spaces/1YqKDqYLRMBGV,oras na talaga para matulog ka ate mochi hahahahaahahhaah.
1463154262607814674,"WATCH | Pres. Rodrigo Duterte's pre-recorded ""Talk to the People"" invidious.tiekoetter.com/watch?v=VtAVy1SD…",watch pres. rodrigo duterte's pre-recorded talk to the people.
1463162991424286723,Pres. Duterte: I am very pleased to inform the entire nation that we continue to beat covid-19. The positivity rate is down from 3.4% on November 18 to 2.3% today. (via News5/Maricel Halili),pres. duterte: i am very pleased to inform the entire nation that we continue to beat covid-19. the positivity rate is down from 3.for on november 18 to to.3 today. (via news5maricel halili).
1463163081224298506,Pres. Duterte: Salamat. Sa awa ng Diyos ay bumaba ang kaso but we still have to follow health protocols being implemented by the government if we really want to make a headway. (via News5/Maricel Halili),pres. duterte: salamat. sa awa ng diyos ay bumaba ang kaso but we still have to follow health protocols being implemented by the government if we really want to make a headway. (via news5maricel halili).
1463163299353305109,"Pres. Duterte: kung gusto mo magtrabaho at ayaw mo magpabakuna, hindi ubligado ang employer na tanggapin ka. (via News5/Maricel Halili)","pres. duterte: kung gusto mo magtrabaho at ayaw mo magpabakuna, hindi ubligado ang employer na tanggapin ka. (via news5maricel halili)."
1463163360057380875,"Pres. Duterte: I appeal to all governors and mayors, dalhin ninyo ang constituent ninyo sa mga vaccination site. (via News5/Maricel Halili)","pres. duterte: i appeal to all governors and mayors, dalhin ninyo ang constituent ninyo sa mga vaccination site. (via news5maricel halili)."
1463163426348355597,"Pres. Duterte: ‘yung pupunta sa (fastfood para magpabakuna), I am authorizing all governors and mayors, gumastos na lang kayo ng pera. Papalitan ko na lang ‘yan balang araw. Pakainin niyo na lang sila. (via News5/Maricel Halili)","pres. duterte: yung pupunta sa (fastfood para magpabakuna), i am authorizing all governors and mayors, gumastos na lang kayo ng pera. papalitan ko na lang yan balang araw. pakainin niyo na lang sila. (via news5maricel halili)."
1463163509953466379,"Pres. Duterte: ayaw ninyo magpabakuna, hindi kayo tinanggap sa restaurants, dyan na lang kayo sa tabing dagat. (via News5/Maricel Halili)","pres. duterte: ayaw ninyo magpabakuna, hindi kayo tinanggap sa restaurants, dyan na lang kayo sa tabing dagat. (via news5maricel halili)."
1463163653889396755,"Pres. Duterte: I know of one girl na talagang halos galit sa akin dahil bakit ang Davao walang napala. Sabi ko, that is the price we have to pay. You don’t want to be criticized na inuuna mo ‘yung iyo.(via News5/Maricel Halili)","pres. duterte: i know of one girl na talagang halos galit sa akin dahil bakit ang davao walang napala. sabi ko, that is the price we have to pay. you dont want to be na inuuna mo yung iyo.(via news5maricel halili)."
1463239085221289984,talaga ba magkano un sa NTF ELCOCK ulit?,talaga ba magkano un sa ntf elcock ulit?
1463238347774517250,Sisimulan ko na to talaga ulit. Motivation please..,sisimulan ko na to talaga ulit. motivation please.
1463238393857384448,di ko na kaya yung 6am sana alas tres na lang talaga kasi 4-5 naman lagi sleeping time ko :((,di ko na kaya yung 6am sana alas tres na lang talaga kasi for-5 naman lagi sleeping time ko (.
1463242314411773952,hindi talaga natin malalaman kung kailan tayo nawawala sa mundo 💔 makashock na balita. Inna lillahi Wa inna lillahi rajion!! 💔,hindi talaga natin malalaman kung kailan tayo nawawala sa mundo makashock na balita. inna lillahi wa inna lillahi rajion!
1463142440488288262,@TaniMoonBlood @nochillxkarl pag kaka alam ko hilig ni tantan sa armpit 🤔,pag kaka alam ko hilig ni tantan sa armpit.
1463238034325868547,omsim si tantan talaga hahahaha,omsim si tantan talaga hahahaha.
1463084659907072001,‘di ba pwedeng ngayon na,di'ba pwedeng ngayon na.
1463242362042339331,Talaga ba? Pinarinig ba nila sa isa't isa? Ibig sabihin mas malakas sila sa mga damuho na yan. BBS ANJI,talaga ba? pinarinig ba nila sa isa't isa? ibig sabihin mas malakas sila sa mga damuho na yan. bbs anji.
1463328158329966592,Separate Kumu live nila dati. So I’m not sure if narinig nang isa’t isa.,separate kumu live nila dati. so im not sure if narinig nang isat isa.
1463237717471469568,Ganito ba talaga ka ingay sa japan? Haha! Kidding aside. Nag enjoy ako dito. #sushiro,ganito ba talaga ka ingay sa japan? haha! kidding aside. nag enjoy ako dito.
1463048171249364992,got my balloons 🥳 thank u sa pa bday bash na may kasamang kumikislap na red flag aking mahal na t.a. <33 mahal ko kayo so much xD,got my balloons thank ikaw sa pa bday bash na may kasamang kumikislap na red flag aking mahal na t.a. 33 mahal ko kayo so much xd.
1463076477977903105,"hbd laham na laham kita, baby.","hbd laham na laham kita, baby."
1463237308090499074,MAHAL KITA SO MUCH TALAGA BABY,mahal kita so much talaga baby.
1463239361978257413,Whooo! 40 energy is real🤩. Ang bait talaga ni manager 😍,whooo! 40 energy is real. ang bait talaga ni manager.
1463237216478511106,Gagi can’t resist the beat of BMW Pero yoko talaga ng lyrics 🤢,gagi cant resist the beat of bmw pero yoko talaga ng lyrics.
1463234937243402242,"Aghhhhhhhh 🥺🥺 why me na aapektuhan, sakit pala hehehe","aghhhhhhhh why me na aapektuhan, sakit pala hehehe."
1463235676078424064,"San ba talaga ko nasasaktan? Dahil ba sa nag eexpect pa ko na magiging ok kami na di mawawala ung pinagsamahan ,kahit na nag karon ng alitan , o dahil sa nalaman ko na yung totoong di lahat ng kaibigan mo tatagal talaga sa parte ng buhay ko.","san ba talaga ko nasasaktan? dahil ba sa nag eexpect pa ko na magiging ok kami na di mawawala ung pinagsamahan,kahit na nag karon ng alitan, o dahil sa nalaman ko na yung totoong di lahat ng kaibigan mo tatagal talaga sa parte ng buhay ko."
1463236507989262339,"Anyway okay lang naman nung una na matapos na talaga ung pagkakaibigan eh kasi nagalit talaga ko ng sobra sakanila , misunderstanding kasi, pano ba naman mag twitweet ng ganun, so kami nag react agad hanggang sa bumilis pangyayari nagulat nalang kami na ay ok unfriend","anyway okay lang naman nung una na matapos na talaga ung pagkakaibigan eh kasi nagalit talaga ko ng sobra sakanila, misunderstanding kasi, pano ba naman mag ng ganun, so kami nag react agad hanggang sa bumilis pangyayari nagulat nalang kami na ay ok unfriend."
1463237782650834944,"I don't know if mababasa niyo to, but guy's im the type of person na hindi nagtatanim ng galit, kahit na masakit ung nangyari, mabilis maghilom ung galit ko, and sobrang nakakamiss lalo na magpapasko,anyway kung happy naman na talaga kayo na kayo kayo nalang it's ok 🤗","i don't know if mababasa niyo to, but guy's im the type of person na hindi nagtatanim ng galit, kahit na masakit ung nangyari, mabilis maghilom ung galit ko, and sobrang nakakamiss lalo na magpapasko,anyway kung happy naman na talaga kayo na kayo kayo nalang it's ok."
1463238915834322945,"We will move forward na 🙂 thankyou and i know nasaktan din namin kayo sa mga salitang binitawan namin, pero i want to clarify na its just a word and we didn't meant it im so sorry, God knows how i feel right now, nung inistalk ko kayo 🥺 pero sabi ko nga ok lang un","we will move forward na thankyou and i know nasaktan din namin kayo sa mga salitang binitawan namin, pero i want to clarify na its just a word and we didn't meant it im so sorry, god knows how i feel right now, nung inistalk ko kayo pero sabi ko'nga ok lang un."
1463239403099222017,"Para kong nag momove on,thankyouu guys!! Sa mga araw na naging part kayo ng life ko, and sa mga masasayang memories i will treasure it🤗 GOD BLESS YOU ALL!","para kong nag momove on,thankyouu guys!! sa mga araw na naging part kayo ng life ko, and sa mga masasayang memories i will treasure it god bless you all!"
1463240997807083522,tf #scammys talaga,tf talaga.
1463237737750798345,mayda talaga nak nacconvert everytime magstory ak kan yeonjun HAJSHSJAHAHA i'm doing my job well ^__^,mayda talaga nak nacconvert everytime magstory ak kan yeonjun hajshsjahaha i'm doing my job well __.
1463237848102965256,"still kilig from yesterday, mi bb gave me 💸 to buy my precious postcards I told him to mine it for me but he doesn't know how then he said go get it na, mine mo. then he asked for my gcash afterwards. omg talaga","still kilig from yesterday, mi bb gave me to buy my precious postcards i told him to mine it for me but he doesn't know how then he said go get it na, mine mo. then he asked for my gcash afterwards. oh my god talaga."
1463237854197260289,that's his gift na raw for my bday 💓,that's his gift na raw for my bday.
1463237857120686080,ang di nya alam madami pa ko nabili 🤭🤣 baka naman HAHAHA,ang di nya alam madami pa ko nabili baka naman hahaha.
1463237858697699328,"if he doesn't have things to do lang baka ang dami ko pa na mine, kapal ng fes 😂 forgive me for being so marupokpok ✌️🙏","if he doesn't have things to do lang baka ang dami ko pa na mine, kapal ng fes forgive me for being so marupokpok."
1463245190534086659,Hirap talaga magutom ng madaling araw. Hahahaha,hirap talaga magutom ng madaling araw. hahahaha.
1463242390693560322,di ko na shur kung bohai pa ba talaga ako,di ko na shur kung bohai pa ba talaga ako.
1463241623354048513,Hapdi talaga sa mata kapag kulang ka sa tulog,hapdi talaga sa mata kapag kulang ka sa tulog.
1463233499599556610,Yung utak ko talaga ang 2G dahil sa law 🥲 #5GSpace x.com/i/spaces/1YqKDqYLRMBGV,yung utak ko talaga ang 2g dahil sa law.
1463242684672339969,FEELING KO TLAGA NAAALALA KO SYA taga saan ba yan,feeling ko tlaga naaalala ko siya taga saan ba yan.
1463242864423358465,DIBA TAGA SA INYO DYAN SA CANADA HAHAHAHAHA,diba taga sa inyo dyan sa canada hahahahaha.
1463243041699872770,Gago halata mong pinapanood ko lang talaga sila nung nilampaso sila ng JPN 😭😭😭😭,gago halata mong pinapanood ko lang talaga sila nung nilampaso sila ng jpn.
1463243322953134080,"ATLEAST NANOOD, OKAY NA YON HAHAAHAH","atleast nanood, okay na yon hahaahah."
1463247041379782656,ANO FULL NAME NI LANZA HAHAHAHAAHAH BAKA MARRIED NA YAN HA,ano full name ni lanza hahahahaahah baka married na yan ha.
1463247198619983875,Sure yan tapos latina goddess din ung asawa ganorn HAHAHAHHAH,sure yan tapos latina goddess din ung asawa ganorn hahahahhah.
1463247726653542404,OO NGA PARANG. ANG BIBILIS TALAGA MATA NG MGA PINOY HAHAAHAHAH,oo nga parang. ang bibilis talaga mata ng mga pinoy hahaahahah.
1463086469703249924,Mrena. Gase gore bone dilawyer di ba buella?,mrena. gase gore bone dilawyer di'ba buella?
1463242025403400201,Oh kyle!!! 18 ka lang ba talaga? BBS KYLE,oh kyle! 18 ka lang ba talaga? bbs kyle.
1463168365070102530,"hello, ten. sana may sumuyo na sa'yo hahaha. isa ka sa mga funny mutuals ko dito. hope we become close friends din because you seem nice. see you around :)","hello, ten. sana may sumuyo na sa'yo hahaha. isa ka sa mga funny mutuals ko dito. hope we become close friends din because you seem nice. see you around."
1463241135803879426,"oo sige friends na talaga tayo kaya makiki-interact ako sa'yo palagi haha. see you around, lodi!","oo sige friends na talaga tayo kaya makiki-interact ako sa'yo palagi haha. see you around, lodi!"
